id,loan_status,approval_prob
77987,0,0.0173
77988,0,0.0476
77989,0,0.0201
77990,0,0.0385
77991,0,0.1215
77992,0,0.0028
77993,1,0.975
77994,1,0.5807
77995,0,0.0979
77996,0,0.0358
77997,0,0.0043
77998,1,0.8954
77999,0,0.0004
78000,0,0.0036
78001,0,0.0365
78002,0,0.007
78003,0,0.0019
78004,0,0.0736
78005,0,0.0005
78006,0,0.0086
78007,0,0.0135
78008,0,0.009
78009,0,0.0058
78010,0,0.003
78011,0,0.0013
78012,0,0.0312
78013,0,0.1189
78014,0,0.0029
78015,0,0.0457
78016,0,0.0472
78017,0,0.0082
78018,0,0.0003
78019,1,0.9518
78020,0,0.0013
78021,0,0.1124
78022,0,0.0013
78023,1,0.9476
78024,0,0.037
78025,0,0.1513
78026,0,0.0676
78027,0,0.0428
78028,0,0.0521
78029,0,0.0757
78030,0,0.0041
78031,0,0.019
78032,1,0.6867
78033,1,0.9022
78034,0,0.0079
78035,0,0.0064
78036,0,0.0055
78037,0,0.008
78038,0,0.0334
78039,0,0.099
78040,0,0.0214
78041,0,0.0058
78042,0,0.0009
78043,0,0.2495
78044,0,0.0139
78045,0,0.0322
78046,0,0.2016
78047,1,0.9516
78048,1,0.9292
78049,0,0.0171
78050,0,0.0345
78051,0,0.0003
78052,0,0.0209
78053,0,0.0184
78054,0,0.0254
78055,0,0.001
78056,0,0.1601
78057,0,0.2618
78058,0,0.0904
78059,0,0.0102
78060,0,0.003
78061,0,0.0912
78062,0,0.3134
78063,0,0.0031
78064,0,0.007
78065,0,0.0093
78066,0,0.024
78067,0,0.0101
78068,0,0.1075
78069,0,0.0836
78070,0,0.0046
78071,0,0.4317
78072,0,0.0046
78073,0,0.0593
78074,0,0.0232
78075,0,0.027
78076,0,0.0154
78077,0,0.0099
78078,1,0.8981
78079,0,0.0009
78080,1,0.8816
78081,0,0.0091
78082,0,0.0109
78083,0,0.0344
78084,0,0.0572
78085,0,0.1802
78086,0,0.0071
78087,0,0.0403
78088,0,0.0196
78089,1,0.9946
78090,0,0.0044
78091,0,0.0384
78092,1,0.7708
78093,0,0.0938
78094,0,0.0314
78095,0,0.0099
78096,0,0.0275
78097,0,0.044
78098,0,0.0178
78099,0,0.0098
78100,0,0.0133
78101,0,0.221
78102,0,0.0561
78103,0,0.0002
78104,0,0.0106
78105,0,0.0013
78106,0,0.0083
78107,0,0.0045
78108,0,1e-04
78109,0,0.0449
78110,0,0.0237
78111,0,0.0314
78112,0,0.0636
78113,0,0.0255
78114,0,0.0526
78115,0,0.0117
78116,0,0.1374
78117,0,0.0801
78118,0,0.038
78119,0,0.0489
78120,0,0.0193
78121,0,0.0377
78122,0,0.0343
78123,0,0.0475
78124,0,0.0825
78125,1,0.9541
78126,0,0.0125
78127,0,0.0012
78128,0,0.0035
78129,0,0.0021
78130,0,0.0007
78131,0,0.1457
78132,0,0.0247
78133,0,0.0174
78134,0,0.0313
78135,0,0.0075
78136,0,0.006
78137,0,0.0046
78138,0,0.0837
78139,0,0.0019
78140,0,0.0161
78141,0,0.287
78142,1,0.8722
78143,0,0.0297
78144,0,0.0379
78145,1,0.9986
78146,0,0.017
78147,0,0.0006
78148,0,0.0252
78149,0,0.1236
78150,0,0.0624
78151,0,0.0369
78152,0,0.1574
78153,0,0.0096
78154,0,0.1445
78155,0,0.0646
78156,0,0.0334
78157,0,0.0168
78158,0,0.0212
78159,0,0.0003
78160,0,0.0124
78161,0,0.0354
78162,0,0.0667
78163,0,0.0679
78164,0,0.026
78165,0,0.0005
78166,0,0.0259
78167,0,0.0086
78168,0,0.002
78169,0,1e-04
78170,1,0.7994
78171,0,0.0046
78172,0,0.1439
78173,1,0.8655
78174,0,0.1556
78175,0,0.0338
78176,0,0.0178
78177,0,0.0034
78178,0,0.0167
78179,1,0.9739
78180,0,0.013
78181,0,0.0104
78182,0,0.0012
78183,0,0.0426
78184,0,0.177
78185,1,0.9768
78186,0,0.0058
78187,0,0.0045
78188,1,0.7292
78189,1,0.5173
78190,0,0.0044
78191,1,0.9756
78192,0,0.043
78193,1,0.5058
78194,0,0.0441
78195,0,0.0099
78196,0,0.0
78197,0,0.0574
78198,0,0.0148
78199,0,0.0303
78200,0,0.0015
78201,0,0.0024
78202,0,0.1075
78203,1,0.9963
78204,0,0.0005
78205,0,0.0076
78206,0,0.1269
78207,0,0.0197
78208,0,0.0158
78209,0,0.0209
78210,0,0.1219
78211,0,0.0179
78212,0,0.0235
78213,0,0.0884
78214,0,0.003
78215,0,0.0027
78216,0,0.0096
78217,0,0.0686
78218,0,0.0053
78219,0,0.0084
78220,0,0.0073
78221,0,0.0044
78222,0,0.0031
78223,0,0.0139
78224,0,0.0049
78225,0,0.0454
78226,0,0.0022
78227,0,0.0096
78228,0,0.0012
78229,0,0.0018
78230,0,0.0987
78231,0,0.0482
78232,0,0.0029
78233,0,0.0255
78234,0,0.0018
78235,1,0.9054
78236,1,0.6238
78237,0,0.0289
78238,0,0.0372
78239,0,0.0563
78240,0,0.006
78241,1,0.9383
78242,0,0.1828
78243,0,0.0045
78244,0,0.0121
78245,0,0.0452
78246,0,0.0007
78247,0,0.0018
78248,0,0.0021
78249,0,0.0564
78250,0,0.1989
78251,0,0.0149
78252,0,0.0412
78253,0,0.1666
78254,0,0.0163
78255,1,0.698
78256,0,0.0508
78257,0,0.0069
78258,0,0.0893
78259,0,0.0958
78260,1,0.9877
78261,0,0.0843
78262,1,0.7464
78263,0,0.0002
78264,0,0.3476
78265,0,0.0328
78266,0,0.0066
78267,0,0.0204
78268,0,0.0237
78269,0,0.2038
78270,0,0.0143
78271,0,0.0014
78272,0,0.0097
78273,0,0.0882
78274,0,0.0011
78275,0,0.0021
78276,0,0.0033
78277,0,0.0044
78278,0,0.2136
78279,0,0.0048
78280,0,0.0476
78281,0,0.0005
78282,1,0.8987
78283,0,0.0122
78284,0,0.038
78285,1,0.9492
78286,0,0.0023
78287,0,0.1087
78288,0,0.005
78289,0,0.0994
78290,0,0.0165
78291,1,0.9839
78292,0,0.0226
78293,0,0.0351
78294,0,0.086
78295,0,0.0063
78296,0,0.0174
78297,0,0.0039
78298,0,0.0104
78299,0,0.0114
78300,0,0.0173
78301,0,0.011
78302,0,0.0356
78303,1,0.9211
78304,0,0.0543
78305,0,0.2524
78306,0,0.0672
78307,0,0.0019
78308,0,0.0261
78309,0,0.1127
78310,1,0.8117
78311,0,0.1033
78312,0,0.1049
78313,0,0.4051
78314,0,0.0086
78315,0,0.0497
78316,0,0.4587
78317,0,0.1594
78318,0,0.0023
78319,0,0.0437
78320,0,0.0653
78321,0,0.0063
78322,0,0.0413
78323,0,0.0057
78324,0,0.0232
78325,0,0.019
78326,0,0.0499
78327,0,0.0017
78328,0,0.0404
78329,0,0.0141
78330,0,0.0255
78331,0,0.0092
78332,0,0.0087
78333,0,0.0006
78334,0,0.1083
78335,0,0.0094
78336,0,0.0098
78337,0,0.0185
78338,1,0.9081
78339,0,0.0063
78340,1,0.871
78341,0,0.0319
78342,0,0.0013
78343,0,0.1778
78344,0,0.1452
78345,0,0.0051
78346,0,0.0097
78347,1,0.7878
78348,0,0.0141
78349,0,0.1022
78350,1,0.839
78351,0,0.0817
78352,0,0.0464
78353,0,0.0303
78354,0,0.0004
78355,0,0.0083
78356,0,0.0065
78357,0,0.0212
78358,0,0.0534
78359,0,0.0093
78360,0,0.0217
78361,0,0.015
78362,0,0.2239
78363,1,0.8695
78364,0,0.0003
78365,0,0.01
78366,0,0.0098
78367,0,0.0246
78368,0,0.0662
78369,0,0.2236
78370,0,0.0061
78371,0,0.0176
78372,0,0.0233
78373,1,0.8845
78374,0,0.0045
78375,0,0.0731
78376,0,0.0128
78377,0,0.0896
78378,0,0.0305
78379,0,0.003
78380,0,0.0054
78381,0,0.0263
78382,0,0.0056
78383,0,0.1178
78384,0,0.024
78385,0,0.0031
78386,0,0.0378
78387,0,0.0665
78388,0,0.2082
78389,0,0.0026
78390,0,0.0012
78391,0,0.0066
78392,0,0.0143
78393,0,0.0316
78394,0,0.0632
78395,1,0.9665
78396,0,0.0007
78397,0,0.0475
78398,0,0.0005
78399,0,0.0124
78400,0,0.0358
78401,0,0.0319
78402,0,0.1175
78403,0,0.0268
78404,0,0.0174
78405,0,0.0086
78406,0,0.0005
78407,0,0.0013
78408,0,0.0055
78409,0,0.1934
78410,0,0.0689
78411,1,0.9605
78412,0,0.0148
78413,0,0.0121
78414,0,0.0121
78415,0,0.3715
78416,1,0.8335
78417,0,0.026
78418,0,0.0048
78419,0,0.0177
78420,0,0.0308
78421,0,0.0396
78422,0,0.441
78423,0,0.0098
78424,0,0.0027
78425,0,0.0376
78426,0,0.0094
78427,0,0.3408
78428,0,0.0005
78429,0,0.0127
78430,0,0.0107
78431,0,0.0103
78432,0,0.0083
78433,0,0.0322
78434,1,0.9352
78435,1,0.9717
78436,0,0.0018
78437,0,0.0348
78438,0,0.0185
78439,0,0.0311
78440,0,0.0007
78441,0,0.0098
78442,0,0.0463
78443,0,0.2105
78444,1,0.5732
78445,0,0.0147
78446,0,0.0109
78447,0,0.049
78448,0,0.0225
78449,0,0.073
78450,0,0.0858
78451,1,0.9887
78452,0,0.0077
78453,0,0.3866
78454,0,0.0004
78455,0,0.1333
78456,0,0.0037
78457,0,0.0376
78458,0,0.0227
78459,0,0.0144
78460,0,0.0036
78461,0,0.0123
78462,0,0.0016
78463,0,0.0102
78464,0,0.0091
78465,0,0.0048
78466,0,0.0261
78467,0,0.0493
78468,0,0.0408
78469,1,0.9704
78470,1,0.9789
78471,0,0.0817
78472,0,0.0456
78473,0,0.0029
78474,0,0.0207
78475,1,0.9337
78476,0,0.0146
78477,1,0.9586
78478,1,0.9443
78479,0,0.0084
78480,1,0.5492
78481,0,0.0278
78482,0,0.0008
78483,0,0.0006
78484,0,0.1143
78485,0,0.0071
78486,0,0.0068
78487,0,0.0031
78488,0,0.0156
78489,0,0.0577
78490,0,0.0639
78491,0,0.0112
78492,0,0.2965
78493,0,0.0068
78494,0,0.0005
78495,0,0.0237
78496,0,0.0006
78497,0,0.2948
78498,0,0.0145
78499,1,0.9728
78500,0,0.0853
78501,0,0.0703
78502,0,0.0004
78503,0,0.0243
78504,0,0.0333
78505,0,0.0572
78506,0,0.0059
78507,0,0.0086
78508,0,0.0062
78509,0,0.0601
78510,0,0.0042
78511,0,0.0039
78512,0,0.0009
78513,1,0.9481
78514,0,0.0002
78515,0,0.0056
78516,0,0.0141
78517,0,0.0071
78518,0,0.1054
78519,0,0.0366
78520,0,0.0063
78521,0,0.0232
78522,0,0.0057
78523,0,0.0263
78524,0,0.0067
78525,0,0.0074
78526,0,0.3718
78527,0,0.0915
78528,0,0.0024
78529,0,0.0084
78530,0,0.0111
78531,1,0.9965
78532,1,0.9589
78533,0,0.0193
78534,0,0.0004
78535,1,0.9979
78536,0,0.0336
78537,0,0.0104
78538,0,0.0029
78539,0,0.1574
78540,0,0.1146
78541,0,0.0024
78542,0,0.1138
78543,0,0.0126
78544,0,0.0125
78545,0,0.0104
78546,0,0.0947
78547,0,0.0056
78548,0,0.013
78549,0,0.015
78550,0,0.003
78551,0,0.2993
78552,0,0.0151
78553,0,0.02
78554,0,0.0027
78555,0,0.024
78556,1,0.9929
78557,0,0.1284
78558,0,0.0874
78559,0,0.1168
78560,0,0.0062
78561,0,0.0243
78562,0,0.0039
78563,0,0.0063
78564,0,0.0048
78565,0,0.0254
78566,0,0.0253
78567,0,0.0004
78568,1,0.6453
78569,0,0.0131
78570,0,0.0088
78571,0,0.0091
78572,0,0.0009
78573,1,0.9577
78574,0,0.0344
78575,0,0.046
78576,0,0.0438
78577,0,0.1092
78578,0,0.0262
78579,1,0.9965
78580,0,0.0102
78581,0,0.0098
78582,0,0.0202
78583,0,0.0044
78584,0,0.0159
78585,0,0.0151
78586,0,0.1719
78587,0,0.0013
78588,0,0.0226
78589,0,0.0134
78590,0,0.0061
78591,0,0.0007
78592,0,0.1787
78593,0,0.0063
78594,1,0.9933
78595,0,0.0004
78596,0,0.004
78597,1,0.8478
78598,0,0.0719
78599,0,0.0033
78600,0,0.0238
78601,0,0.1919
78602,0,0.0225
78603,0,0.0181
78604,0,0.2296
78605,0,0.0021
78606,0,0.0057
78607,0,0.0286
78608,0,0.0659
78609,0,0.0066
78610,0,0.0041
78611,0,0.0571
78612,0,0.0361
78613,0,0.0009
78614,0,0.0069
78615,0,0.0457
78616,0,0.037
78617,0,0.0299
78618,0,0.0238
78619,0,0.239
78620,0,0.0075
78621,0,0.0473
78622,1,0.9753
78623,0,0.1834
78624,0,0.4254
78625,0,0.094
78626,0,0.0002
78627,1,0.8621
78628,0,0.0162
78629,0,0.0345
78630,0,0.0053
78631,0,0.0015
78632,0,0.0709
78633,0,0.1023
78634,0,0.0006
78635,0,0.0027
78636,0,0.0136
78637,0,0.0438
78638,0,0.189
78639,1,0.9029
78640,0,0.0181
78641,0,0.0004
78642,0,0.0023
78643,0,0.0351
78644,0,0.0593
78645,0,0.0067
78646,0,0.0232
78647,0,0.027
78648,0,0.012
78649,0,0.0026
78650,1,0.5299
78651,0,0.0085
78652,1,0.9185
78653,0,0.0296
78654,0,0.0042
78655,1,0.9792
78656,1,0.9715
78657,0,0.0216
78658,0,0.0108
78659,0,0.0325
78660,0,0.1085
78661,0,0.0104
78662,0,0.0013
78663,0,0.0331
78664,0,0.0434
78665,0,0.0146
78666,0,0.0108
78667,0,0.0164
78668,0,0.0075
78669,0,0.0272
78670,0,0.0309
78671,0,0.0125
78672,0,0.0044
78673,0,0.0742
78674,0,0.0031
78675,0,0.0904
78676,0,0.0145
78677,1,0.9789
78678,0,0.2284
78679,0,0.0058
78680,0,0.0014
78681,0,0.1771
78682,0,0.0488
78683,0,0.033
78684,1,0.9499
78685,0,0.0
78686,0,0.0005
78687,1,0.9427
78688,0,0.0864
78689,0,0.0483
78690,0,0.1682
78691,0,0.0059
78692,0,0.0089
78693,1,0.9669
78694,0,0.0231
78695,1,0.9099
78696,0,0.0223
78697,0,0.0225
78698,0,0.0031
78699,0,0.0009
78700,0,0.0049
78701,0,0.0255
78702,0,0.0076
78703,0,0.0025
78704,0,0.0175
78705,0,0.0185
78706,0,0.0243
78707,0,0.0019
78708,0,0.0172
78709,0,0.0124
78710,0,0.0208
78711,0,0.0177
78712,0,0.0034
78713,1,0.9715
78714,0,0.0037
78715,0,0.0085
78716,0,0.0083
78717,0,0.1818
78718,0,0.0005
78719,0,0.0403
78720,0,0.0113
78721,1,1.0
78722,0,0.0066
78723,1,0.9693
78724,1,0.8787
78725,0,0.0067
78726,0,0.0208
78727,0,0.0009
78728,0,0.0007
78729,0,0.0453
78730,1,0.963
78731,0,0.0603
78732,0,0.0008
78733,0,0.0044
78734,0,0.0092
78735,1,0.963
78736,0,0.1404
78737,0,0.2384
78738,0,0.0002
78739,0,0.0673
78740,1,0.9914
78741,0,0.0765
78742,1,0.9493
78743,0,0.0249
78744,0,0.0172
78745,0,0.0041
78746,0,0.0046
78747,0,0.3359
78748,0,1e-04
78749,1,0.5179
78750,1,0.9474
78751,1,0.5474
78752,0,0.0273
78753,0,0.004
78754,0,0.0338
78755,1,0.9575
78756,0,0.005
78757,0,0.0031
78758,0,0.0456
78759,0,0.0181
78760,0,0.0405
78761,0,0.0072
78762,0,0.0009
78763,0,0.0014
78764,0,0.018
78765,0,0.2632
78766,0,0.1656
78767,1,0.9715
78768,0,0.0117
78769,1,0.712
78770,0,0.0008
78771,0,0.0031
78772,0,0.0103
78773,0,0.0006
78774,0,0.0497
78775,0,0.0118
78776,0,0.0111
78777,0,0.0493
78778,0,0.0052
78779,0,0.0034
78780,0,0.0259
78781,0,0.0453
78782,1,0.9417
78783,0,0.0136
78784,0,0.104
78785,0,0.0543
78786,0,0.0777
78787,0,0.3204
78788,0,0.0064
78789,0,0.0231
78790,0,0.3375
78791,0,0.0586
78792,0,0.0756
78793,0,0.0256
78794,0,0.0026
78795,0,0.2611
78796,1,0.9528
78797,0,0.0128
78798,0,0.0022
78799,0,0.0007
78800,0,0.0013
78801,0,0.1442
78802,0,0.061
78803,0,0.0023
78804,0,0.0108
78805,0,0.0019
78806,1,0.9824
78807,0,0.0952
78808,0,0.1065
78809,0,0.0731
78810,0,0.0063
78811,0,0.0704
78812,0,0.0918
78813,0,0.3884
78814,0,0.009
78815,0,0.0383
78816,0,0.2803
78817,0,0.0022
78818,1,0.9291
78819,0,0.163
78820,0,0.0036
78821,0,0.0076
78822,0,0.0146
78823,1,0.8848
78824,0,0.0144
78825,1,0.9712
78826,0,0.0076
78827,0,0.006
78828,0,0.0077
78829,0,0.0018
78830,0,0.0026
78831,0,0.0611
78832,0,0.0678
78833,0,0.0077
78834,0,0.0099
78835,0,0.1606
78836,0,0.0052
78837,0,0.0157
78838,0,0.1391
78839,0,0.0113
78840,0,0.0126
78841,0,0.0105
78842,0,0.0609
78843,0,0.0037
78844,0,0.0057
78845,0,0.0027
78846,0,0.0152
78847,0,0.0036
78848,0,0.0873
78849,0,0.0005
78850,0,0.0004
78851,0,0.0059
78852,0,0.0271
78853,0,0.0154
78854,1,0.8884
78855,0,0.141
78856,0,0.0127
78857,0,0.0156
78858,0,0.0027
78859,0,0.4646
78860,0,0.0093
78861,0,0.0002
78862,0,0.0367
78863,0,0.0051
78864,0,0.0018
78865,0,0.0136
78866,0,0.0103
78867,0,0.0115
78868,0,0.0069
78869,1,0.9936
78870,0,0.0087
78871,0,0.0113
78872,0,0.0157
78873,0,0.0042
78874,0,0.0049
78875,0,0.0121
78876,0,0.0161
78877,0,0.0051
78878,0,0.0005
78879,0,0.0042
78880,1,0.8682
78881,1,0.9999
78882,0,0.3835
78883,1,0.9964
78884,0,0.0499
78885,0,0.0198
78886,0,0.0495
78887,0,0.1541
78888,0,0.0008
78889,0,0.0319
78890,0,0.0232
78891,0,0.0289
78892,0,0.0216
78893,0,1e-04
78894,0,0.0099
78895,1,0.8694
78896,0,0.0132
78897,0,0.0516
78898,0,0.0375
78899,0,0.0139
78900,1,0.8853
78901,0,0.0094
78902,0,0.0462
78903,0,0.001
78904,0,0.0199
78905,0,0.0153
78906,0,0.0037
78907,0,0.0622
78908,0,0.0035
78909,0,0.1509
78910,0,0.0025
78911,0,0.0007
78912,0,0.038
78913,0,0.0033
78914,1,0.6896
78915,0,0.081
78916,0,0.0032
78917,0,0.0953
78918,0,0.0086
78919,0,0.0133
78920,1,0.9286
78921,0,0.0437
78922,0,0.0159
78923,0,0.0147
78924,1,0.995
78925,0,0.0144
78926,0,0.0555
78927,0,0.0486
78928,0,0.0122
78929,0,0.0047
78930,0,0.0228
78931,0,0.0843
78932,0,0.0547
78933,0,0.0024
78934,0,0.1061
78935,0,0.0023
78936,0,0.1923
78937,0,0.0018
78938,0,0.0162
78939,0,0.0078
78940,0,0.02
78941,0,0.0177
78942,0,0.0097
78943,0,0.0043
78944,0,0.0174
78945,0,0.0735
78946,0,0.0111
78947,0,0.0092
78948,0,0.0974
78949,1,0.9854
78950,0,0.0517
78951,0,0.0128
78952,0,0.0017
78953,1,0.9842
78954,0,0.0128
78955,0,0.0185
78956,0,0.0033
78957,0,0.0089
78958,0,0.0004
78959,0,0.0339
78960,0,0.3497
78961,0,0.0047
78962,0,0.0413
78963,0,0.0666
78964,0,0.0097
78965,0,0.0116
78966,1,0.9366
78967,0,0.0673
78968,0,0.0005
78969,0,0.0003
78970,1,0.9478
78971,0,0.0066
78972,0,0.0143
78973,0,0.0005
78974,1,0.9119
78975,1,0.9034
78976,0,0.0048
78977,0,0.0551
78978,0,0.0027
78979,0,0.0022
78980,0,0.0472
78981,0,0.0497
78982,0,0.006
78983,0,0.0097
78984,0,0.0012
78985,0,0.0047
78986,1,0.9441
78987,0,0.0024
78988,1,0.5534
78989,0,0.0028
78990,0,0.004
78991,0,0.2267
78992,0,0.0682
78993,0,0.0144
78994,0,0.069
78995,0,0.0438
78996,0,0.0161
78997,0,0.0007
78998,0,0.007
78999,0,0.0063
79000,0,0.0047
79001,0,0.005
79002,0,0.0054
79003,0,0.0325
79004,0,0.1163
79005,0,0.0485
79006,0,0.0168
79007,1,0.9265
79008,0,0.0523
79009,0,0.0002
79010,0,0.0009
79011,0,0.0609
79012,0,0.017
79013,0,0.0095
79014,0,0.1331
79015,0,0.006
79016,0,0.0064
79017,0,0.0472
79018,0,0.0034
79019,0,0.0114
79020,1,0.92
79021,0,0.0049
79022,0,0.0119
79023,0,0.004
79024,0,0.0065
79025,0,0.0027
79026,0,0.0038
79027,0,0.0209
79028,1,0.8865
79029,0,0.0014
79030,0,0.0252
79031,1,0.6021
79032,1,0.5438
79033,0,0.0717
79034,0,0.0227
79035,0,0.013
79036,0,0.0023
79037,1,0.9909
79038,0,0.0095
79039,0,0.0736
79040,0,0.0303
79041,0,0.0052
79042,0,0.0027
79043,0,0.0248
79044,0,0.1799
79045,0,0.0631
79046,0,0.2206
79047,0,0.0159
79048,0,0.0736
79049,0,0.0241
79050,0,0.0295
79051,0,0.0132
79052,0,0.1142
79053,0,0.0354
79054,1,0.6305
79055,0,0.0121
79056,0,0.0221
79057,0,0.0071
79058,0,0.0055
79059,0,0.2159
79060,0,0.0239
79061,0,0.0003
79062,0,0.0752
79063,0,0.0125
79064,0,0.2752
79065,0,0.0179
79066,0,0.0003
79067,0,0.0039
79068,0,0.0055
79069,0,0.2316
79070,0,0.0453
79071,0,0.028
79072,0,0.0028
79073,0,0.0384
79074,1,0.9277
79075,0,0.0123
79076,0,0.2893
79077,0,0.0188
79078,0,0.0339
79079,0,0.0037
79080,0,0.0108
79081,0,0.0003
79082,0,0.0035
79083,0,0.0407
79084,0,0.0233
79085,1,0.793
79086,1,0.9939
79087,1,0.9639
79088,0,0.0082
79089,0,0.0021
79090,1,0.9369
79091,0,0.0115
79092,0,0.0017
79093,1,0.9309
79094,0,0.0037
79095,0,0.005
79096,0,0.0315
79097,0,0.1496
79098,1,0.8401
79099,1,0.9911
79100,0,0.0002
79101,0,0.054
79102,0,0.1018
79103,0,0.0421
79104,0,0.0018
79105,0,0.0196
79106,0,0.0419
79107,0,0.0093
79108,0,0.0015
79109,0,0.0035
79110,0,0.0258
79111,0,0.0119
79112,0,0.0037
79113,0,0.0732
79114,0,0.0011
79115,0,0.0279
79116,0,0.0259
79117,0,0.0578
79118,0,0.0183
79119,1,0.9977
79120,0,0.0023
79121,0,0.0183
79122,0,0.0135
79123,0,0.0005
79124,0,0.0111
79125,0,0.0009
79126,0,0.0106
79127,1,0.8205
79128,0,0.001
79129,0,0.0077
79130,0,0.0062
79131,1,0.8192
79132,0,0.0248
79133,0,0.2518
79134,0,0.0247
79135,0,0.0555
79136,0,0.0874
79137,0,0.024
79138,0,0.0478
79139,0,0.0894
79140,0,0.3405
79141,0,0.0044
79142,0,0.0002
79143,0,0.0285
79144,0,0.0087
79145,0,0.0313
79146,0,0.0305
79147,0,0.2063
79148,0,0.0031
79149,0,0.2034
79150,0,0.0176
79151,0,0.0443
79152,0,0.0107
79153,0,0.0113
79154,0,0.0135
79155,0,0.1048
79156,0,0.021
79157,0,0.2067
79158,0,0.0107
79159,0,0.0903
79160,0,0.0035
79161,0,0.2643
79162,0,0.0072
79163,0,0.0512
79164,0,0.0163
79165,0,0.0416
79166,0,0.0005
79167,0,0.1631
79168,0,0.0475
79169,0,0.0409
79170,0,0.005
79171,0,0.0006
79172,0,0.0286
79173,0,0.0405
79174,1,0.9488
79175,0,0.1297
79176,0,0.0032
79177,1,0.9459
79178,0,0.1954
79179,0,0.0073
79180,0,0.0602
79181,0,0.0045
79182,0,0.0041
79183,0,0.0028
79184,0,0.0113
79185,0,0.008
79186,0,0.0003
79187,0,0.0164
79188,1,0.5081
79189,0,0.0503
79190,0,0.0003
79191,0,0.027
79192,1,0.9643
79193,0,0.0303
79194,0,0.3088
79195,0,0.1339
79196,0,0.3598
79197,0,0.0448
79198,1,0.9385
79199,0,0.0616
79200,0,0.0457
79201,0,0.1007
79202,0,0.041
79203,0,0.1239
79204,0,0.0033
79205,0,0.0106
79206,0,0.0435
79207,0,0.1781
79208,0,0.0045
79209,1,0.9792
79210,0,0.0414
79211,0,0.0114
79212,0,0.1759
79213,0,0.0124
79214,0,0.0042
79215,0,0.001
79216,1,0.9103
79217,0,0.0366
79218,0,0.0023
79219,0,0.0233
79220,0,0.009
79221,0,0.0069
79222,1,0.9892
79223,0,0.0782
79224,0,0.0006
79225,0,0.0016
79226,0,0.0915
79227,0,0.045
79228,0,0.0034
79229,0,0.133
79230,0,0.1318
79231,0,0.3576
79232,0,0.4824
79233,0,0.0022
79234,0,0.0344
79235,0,0.0423
79236,0,0.0303
79237,0,0.0514
79238,1,0.9614
79239,0,0.0017
79240,0,0.0291
79241,0,0.0092
79242,1,0.9821
79243,0,0.0061
79244,0,0.0226
79245,0,0.0083
79246,0,0.002
79247,0,0.0689
79248,0,0.0035
79249,0,0.0153
79250,0,0.042
79251,0,0.0236
79252,1,0.8605
79253,0,0.0027
79254,0,0.0003
79255,0,0.0033
79256,0,0.0193
79257,1,0.9927
79258,0,0.0091
79259,0,0.0262
79260,0,0.0746
79261,0,0.0137
79262,0,0.0091
79263,0,0.0248
79264,0,0.0642
79265,0,0.1205
79266,1,0.7647
79267,0,0.0057
79268,0,0.009
79269,1,0.9314
79270,0,0.0262
79271,0,0.0286
79272,0,0.0172
79273,1,0.8128
79274,0,0.1136
79275,0,0.1393
79276,0,0.0067
79277,0,0.0191
79278,0,0.0865
79279,0,0.0185
79280,0,0.016
79281,0,0.0205
79282,0,0.0409
79283,0,0.1009
79284,0,0.0032
79285,0,0.3088
79286,0,0.1547
79287,0,0.0119
79288,0,0.0187
79289,0,0.0197
79290,0,0.0093
79291,0,0.0062
79292,0,0.0044
79293,0,0.0025
79294,1,0.9922
79295,0,0.0135
79296,0,0.153
79297,0,0.0062
79298,0,0.0254
79299,0,0.0124
79300,0,0.0002
79301,0,0.0
79302,1,0.9978
79303,0,0.0038
79304,0,0.0338
79305,0,0.0054
79306,0,0.0049
79307,0,0.0344
79308,0,0.0239
79309,0,0.035
79310,0,0.1074
79311,0,0.027
79312,0,0.0562
79313,0,0.1723
79314,0,0.1464
79315,0,0.0084
79316,0,0.0135
79317,0,0.0161
79318,0,0.0929
79319,0,0.0267
79320,1,0.9555
79321,1,0.9813
79322,1,0.9411
79323,0,0.0002
79324,0,0.3674
79325,0,0.0164
79326,0,0.0511
79327,0,0.0002
79328,0,0.0199
79329,0,0.0402
79330,0,0.0483
79331,0,0.0029
79332,1,0.9815
79333,0,0.0183
79334,0,0.0244
79335,0,0.0123
79336,0,0.0112
79337,0,0.0119
79338,0,0.0044
79339,0,0.1112
79340,0,0.0014
79341,0,0.008
79342,0,0.0154
79343,0,0.0179
79344,0,0.0299
79345,0,0.0128
79346,0,0.005
79347,0,0.4355
79348,0,0.0587
79349,0,0.0193
79350,0,0.0048
79351,0,0.0242
79352,0,0.0335
79353,0,0.1077
79354,0,0.018
79355,0,0.1239
79356,0,0.02
79357,0,0.0021
79358,0,1e-04
79359,0,0.1076
79360,0,0.0075
79361,0,0.013
79362,0,0.0028
79363,0,0.0017
79364,1,0.9363
79365,0,0.0042
79366,1,0.9822
79367,0,0.001
79368,0,0.091
79369,0,0.0051
79370,0,0.0394
79371,1,0.9432
79372,0,0.035
79373,0,0.0084
79374,0,0.0658
79375,1,0.9045
79376,0,0.0147
79377,0,0.0501
79378,0,0.0091
79379,0,0.005
79380,0,0.0117
79381,0,0.0364
79382,0,0.1432
79383,1,0.9736
79384,1,0.9521
79385,0,0.0211
79386,1,0.9901
79387,0,0.0335
79388,0,0.0132
79389,0,0.0288
79390,0,0.0637
79391,1,0.993
79392,0,0.0237
79393,0,0.0012
79394,0,0.0176
79395,0,0.0477
79396,0,0.013
