id,loan_status,probability
77495,0,0.1066
77496,0,0.3831
77497,0,0.0092
77498,0,0.0044
77499,0,0.007
77500,0,0.0178
77501,0,0.0136
77502,1,0.8397
77503,0,0.0143
77504,0,0.0393
77505,0,0.1874
77506,0,0.0115
77507,0,0.0015
77508,0,0.0239
77509,0,0.1642
77510,1,0.8542
77511,0,0.0057
77512,1,0.946
77513,0,0.0199
77514,0,0.0196
77515,0,0.3751
77516,0,0.0219
77517,0,0.0048
77518,1,0.989
77519,1,0.9983
77520,1,0.8345
77521,0,0.0343
77522,0,0.0276
77523,0,0.0211
77524,0,0.0074
77525,1,0.9781
77526,0,0.0014
77527,0,0.0133
77528,0,0.0013
77529,0,0.006
77530,0,0.0501
77531,0,0.0164
77532,0,0.0072
77533,0,0.3454
77534,0,0.0043
77535,0,0.0016
77536,0,0.0094
77537,0,0.06
77538,0,0.039
77539,0,0.0039
77540,0,0.0935
77541,0,0.0546
77542,0,0.0289
77543,0,0.0291
77544,1,0.8201
77545,0,0.0222
77546,0,0.0987
77547,0,0.0206
77548,0,0.0102
77549,0,0.0505
77550,0,0.0065
77551,0,0.0029
77552,0,0.0723
77553,0,0.2087
77554,0,0.1613
77555,1,0.8869
77556,0,0.0151
77557,0,0.0377
77558,0,0.0311
77559,0,0.0693
77560,0,0.2139
77561,1,0.5245
77562,0,0.2084
77563,0,0.0461
77564,0,0.0401
77565,0,0.023
77566,0,0.0296
77567,0,0.0336
77568,0,0.013
77569,0,0.0013
77570,0,0.0017
77571,0,0.0081
77572,0,0.0235
77573,0,0.0567
77574,0,0.0265
77575,1,0.9054
77576,0,0.2567
77577,0,0.0212
77578,1,0.9018
77579,0,0.002
77580,0,0.0032
77581,0,0.0196
77582,0,0.0135
77583,1,0.98
77584,0,0.0115
77585,0,0.12
77586,0,0.0023
77587,0,0.1845
77588,0,0.0333
77589,0,0.0183
77590,0,0.0441
77591,0,0.1517
77592,0,0.0067
77593,0,0.0388
77594,0,0.1103
77595,1,0.9873
77596,0,0.0757
77597,0,0.0341
77598,0,0.0128
77599,1,0.9546
77600,0,0.0236
77601,0,0.0166
77602,0,0.2054
77603,0,0.0102
77604,0,0.0099
77605,0,0.0226
77606,0,0.026
77607,1,0.8865
77608,1,0.9757
77609,0,0.0266
77610,0,0.0017
77611,0,0.0583
77612,0,0.0398
77613,0,0.0114
77614,0,0.0103
77615,0,0.0154
77616,0,0.0506
77617,0,0.0051
77618,0,0.0921
77619,0,0.0003
77620,0,0.0256
77621,0,0.0068
77622,0,0.0515
77623,0,0.0147
77624,0,0.0128
77625,0,0.2804
77626,0,0.3973
77627,0,0.0345
77628,0,0.0014
77629,0,0.0732
77630,0,0.0234
77631,0,0.1908
77632,0,0.1492
77633,0,0.0074
77634,1,0.5792
77635,0,0.0009
77636,0,0.0478
77637,0,0.0688
77638,1,0.5052
77639,0,0.3308
77640,0,0.0127
77641,0,0.0541
77642,0,0.0098
77643,1,0.8009
77644,0,0.0608
77645,0,0.0021
77646,0,0.0257
77647,0,0.0254
77648,1,0.9967
77649,0,0.1679
77650,1,0.918
77651,0,0.0358
77652,0,0.0296
77653,0,0.007
77654,1,0.9029
77655,0,0.0135
77656,0,0.0051
77657,0,0.1055
77658,0,0.0531
77659,0,0.0192
77660,0,0.0049
77661,0,0.036
77662,0,0.0115
77663,0,0.034
77664,0,0.0092
77665,0,0.0589
77666,0,0.0091
77667,0,0.0232
77668,0,0.0526
77669,0,0.3228
77670,0,0.1496
77671,0,0.0391
77672,0,0.0156
77673,0,0.0062
77674,0,0.0322
77675,0,0.0196
77676,0,0.0046
77677,0,0.0191
77678,0,0.131
77679,0,0.12
77680,0,0.0072
77681,0,0.0172
77682,0,0.2096
77683,0,0.1335
77684,0,0.0022
77685,0,0.0058
77686,0,0.0159
77687,0,0.0086
77688,1,0.9716
77689,0,0.0149
77690,0,0.0335
77691,1,0.7987
77692,1,0.8271
77693,0,0.0129
77694,1,0.9766
77695,0,0.0805
77696,0,0.0495
77697,0,0.0134
77698,0,0.0408
77699,0,0.0113
77700,0,0.0032
77701,0,0.1316
77702,0,0.0014
77703,0,0.0142
77704,0,0.0537
77705,0,0.4749
77706,0,0.113
77707,0,0.0852
77708,0,0.0014
77709,0,0.0597
77710,0,0.0436
77711,0,0.0067
77712,0,0.0244
77713,0,0.011
77714,0,0.0184
77715,1,0.5372
77716,0,0.044
77717,0,0.2847
77718,1,0.9088
77719,0,0.29
77720,0,0.0456
77721,0,0.0337
77722,0,0.0687
77723,0,0.0594
77724,0,0.0687
77725,0,0.0125
77726,0,0.0182
77727,0,0.4619
77728,0,0.0023
77729,0,0.002
77730,0,0.0238
77731,0,0.058
77732,0,0.0205
77733,0,0.012
77734,0,0.0343
77735,0,0.0317
77736,0,0.0146
77737,0,0.0403
77738,0,0.0168
77739,0,0.0488
77740,0,0.1707
77741,0,0.0003
77742,0,0.354
77743,0,0.0173
77744,0,0.0236
77745,0,0.0009
77746,0,0.0086
77747,0,0.0201
77748,1,0.9415
77749,1,0.9661
77750,0,0.005
77751,0,0.0206
77752,1,0.9506
77753,0,0.0137
77754,0,0.0472
77755,0,0.0531
77756,0,0.0028
77757,0,0.0114
77758,0,0.0174
77759,0,0.071
77760,0,0.0012
77761,1,0.9085
77762,0,0.1123
77763,0,0.0099
77764,0,0.0091
77765,0,0.0324
77766,0,0.1093
77767,1,0.9238
77768,1,0.5955
77769,0,0.0637
77770,0,0.0369
77771,1,0.6867
77772,1,0.9173
77773,0,0.0734
77774,0,0.031
77775,0,0.2682
77776,0,0.0004
77777,0,0.0552
77778,0,0.0047
77779,0,0.0059
77780,0,0.0801
77781,0,0.1006
77782,0,0.0524
77783,0,0.0114
77784,1,0.5782
77785,0,0.0221
77786,0,0.005
77787,0,0.0145
77788,0,0.0552
77789,0,0.009
77790,0,0.0067
77791,0,0.0779
77792,0,0.0172
77793,1,0.921
77794,0,0.0306
77795,0,0.0003
77796,1,0.7678
77797,0,0.0446
77798,0,0.0084
77799,1,0.8942
77800,0,0.0491
77801,0,0.0215
77802,1,0.9948
77803,0,0.018
77804,0,0.0235
77805,0,0.0192
77806,0,0.1232
77807,1,0.9075
77808,0,0.0786
77809,0,0.064
77810,0,0.1563
77811,0,0.0398
77812,0,0.0053
77813,0,0.0396
77814,0,0.0071
77815,0,0.0016
77816,0,0.003
77817,0,0.0257
77818,0,0.0006
77819,0,0.0195
77820,1,0.9132
77821,0,0.0151
77822,0,0.0139
77823,0,0.0345
77824,0,0.0085
77825,0,0.0444
77826,0,0.0058
77827,0,0.0157
77828,0,0.0147
77829,0,0.0238
77830,0,0.0065
77831,0,0.0118
77832,0,0.0034
77833,0,0.0081
77834,0,0.0234
77835,0,0.0984
77836,0,0.0326
77837,0,0.0025
77838,0,0.0187
77839,0,0.0579
77840,0,0.055
77841,0,0.0015
77842,0,0.326
77843,0,0.0593
77844,0,0.0922
77845,0,0.1405
77846,0,0.0224
77847,1,0.7111
77848,0,0.0109
77849,0,0.0374
77850,0,0.0112
77851,1,0.8941
77852,0,0.029
77853,0,0.0117
77854,0,0.001
77855,0,0.018
77856,0,0.0061
77857,0,0.0518
77858,0,0.0099
77859,0,0.1902
77860,1,0.9198
77861,1,0.9098
77862,0,0.0161
77863,0,0.1381
77864,1,0.9509
77865,0,0.0047
77866,0,0.0019
77867,0,0.0017
77868,0,0.0752
77869,0,0.0216
77870,0,0.0097
77871,0,0.0124
77872,0,0.0678
77873,1,0.9926
77874,0,0.0077
77875,0,0.0251
77876,0,0.0259
77877,0,0.0072
77878,0,0.0181
77879,0,0.306
77880,0,0.0234
77881,0,0.0833
77882,0,0.2077
77883,0,0.0686
77884,1,0.8908
77885,0,0.0208
77886,0,0.0098
77887,0,0.0078
77888,0,0.1151
77889,0,0.0196
77890,0,0.0095
77891,0,0.0213
77892,1,0.949
77893,0,0.0089
77894,0,0.0685
77895,0,0.0003
77896,0,0.0008
77897,0,0.0286
77898,0,0.0628
77899,0,0.0117
77900,0,0.0202
77901,0,0.0131
77902,0,0.001
77903,0,0.0496
77904,0,0.0854
77905,0,0.0094
77906,0,0.0393
77907,0,0.0467
77908,0,0.0549
77909,0,0.0053
77910,0,0.0219
77911,0,0.1332
77912,0,0.1069
77913,0,0.0897
77914,0,0.0072
77915,1,0.9302
77916,0,0.0175
77917,0,0.0864
77918,0,0.0044
77919,0,0.0024
77920,0,0.0159
77921,0,0.0117
77922,0,0.0388
77923,0,0.0514
77924,0,0.0135
77925,0,0.0261
77926,0,0.0205
77927,0,0.0159
77928,0,0.0102
77929,0,0.0119
77930,0,0.0258
77931,0,0.031
77932,0,0.0143
77933,0,0.1344
77934,0,0.001
77935,0,0.0257
77936,0,0.018
77937,0,0.0334
77938,0,0.1148
77939,0,0.0316
77940,0,0.018
77941,0,0.0144
77942,0,0.004
77943,0,0.0224
77944,0,0.0138
77945,0,0.0005
77946,0,0.0152
77947,0,0.0564
77948,1,0.919
77949,0,0.1518
77950,0,0.0031
77951,0,0.0701
77952,0,0.0031
77953,0,0.1873
77954,0,0.0152
77955,0,0.0614
77956,0,0.0708
77957,1,0.9085
77958,0,0.0353
77959,0,0.0626
77960,0,0.0297
77961,0,0.0013
77962,0,0.012
77963,0,0.0095
77964,0,0.0006
77965,0,0.1773
77966,0,0.0179
77967,0,0.0336
77968,0,0.0405
77969,0,0.0011
77970,0,0.0921
77971,0,0.0396
77972,0,0.1713
77973,0,0.0135
77974,1,0.8598
77975,0,0.0118
77976,0,0.0066
77977,0,0.0266
77978,0,0.0019
77979,0,0.0492
77980,0,0.0008
77981,0,0.006
77982,0,0.0288
77983,0,0.0003
77984,0,0.0502
77985,0,0.0611
77986,0,0.0564
77987,0,0.0172
77988,0,0.0442
77989,0,0.0326
77990,0,0.0472
77991,0,0.0733
77992,0,0.0038
77993,1,0.9623
77994,0,0.4433
77995,0,0.1011
77996,0,0.0384
77997,0,0.0057
77998,1,0.9391
77999,0,0.0007
78000,0,0.0071
78001,0,0.0597
78002,0,0.0077
78003,0,0.0045
78004,0,0.0439
78005,0,0.0007
78006,0,0.0109
78007,0,0.0146
78008,0,0.0105
78009,0,0.0089
78010,0,0.0051
78011,0,0.0016
78012,0,0.0247
78013,0,0.1287
78014,0,0.0042
78015,0,0.0398
78016,0,0.0499
78017,0,0.0127
78018,0,0.0011
78019,1,0.9687
78020,0,0.002
78021,0,0.1229
78022,0,0.0026
78023,1,0.9419
78024,0,0.0406
78025,0,0.0533
78026,0,0.0573
78027,0,0.0407
78028,0,0.0305
78029,0,0.0775
78030,0,0.0038
78031,0,0.0168
78032,0,0.4614
78033,1,0.8543
78034,0,0.0104
78035,0,0.0112
78036,0,0.0078
78037,0,0.0154
78038,0,0.0267
78039,0,0.0835
78040,0,0.0272
78041,0,0.0079
78042,0,0.0006
78043,0,0.332
78044,0,0.0208
78045,0,0.0264
78046,0,0.1806
78047,1,0.9456
78048,1,0.8999
78049,0,0.0224
78050,0,0.0323
78051,0,0.0006
78052,0,0.0187
78053,0,0.019
78054,0,0.0262
78055,0,0.0014
78056,0,0.1385
78057,0,0.2615
78058,0,0.0764
78059,0,0.0138
78060,0,0.0039
78061,0,0.0939
78062,0,0.2711
78063,0,0.0043
78064,0,0.0064
78065,0,0.0071
78066,0,0.0171
78067,0,0.0099
78068,0,0.0734
78069,0,0.1178
78070,0,0.0082
78071,0,0.3548
78072,0,0.0062
78073,0,0.0676
78074,0,0.0307
78075,0,0.0315
78076,0,0.0266
78077,0,0.0196
78078,1,0.8953
78079,0,0.0016
78080,1,0.8036
78081,0,0.0054
78082,0,0.0076
78083,0,0.0355
78084,0,0.0559
78085,0,0.3218
78086,0,0.0085
78087,0,0.0643
78088,0,0.0279
78089,1,0.9876
78090,0,0.0074
78091,0,0.0408
78092,1,0.7894
78093,0,0.0948
78094,0,0.0331
78095,0,0.0124
78096,0,0.0327
78097,0,0.0601
78098,0,0.0247
78099,0,0.014
78100,0,0.0121
78101,0,0.2331
78102,0,0.0623
78103,0,0.0003
78104,0,0.012
78105,0,0.0022
78106,0,0.0085
78107,0,0.0077
78108,0,0.0003
78109,0,0.0503
78110,0,0.0257
78111,0,0.0351
78112,0,0.0478
78113,0,0.0267
78114,0,0.0769
78115,0,0.0151
78116,0,0.1756
78117,0,0.0819
78118,0,0.0418
78119,0,0.052
78120,0,0.0254
78121,0,0.0302
78122,0,0.0377
78123,0,0.0397
78124,0,0.0656
78125,1,0.9488
78126,0,0.0174
78127,0,0.0028
78128,0,0.0063
78129,0,0.0028
78130,0,0.001
78131,0,0.1391
78132,0,0.0246
78133,0,0.0284
78134,0,0.047
78135,0,0.0156
78136,0,0.0092
78137,0,0.0066
78138,0,0.1061
78139,0,0.0031
78140,0,0.0278
78141,0,0.268
78142,1,0.8289
78143,0,0.0295
78144,0,0.0395
78145,1,0.996
78146,0,0.0178
78147,0,0.0008
78148,0,0.0242
78149,0,0.1055
78150,0,0.0659
78151,0,0.0444
78152,0,0.1529
78153,0,0.0123
78154,0,0.1807
78155,0,0.0554
78156,0,0.0206
78157,0,0.0207
78158,0,0.0309
78159,0,0.0004
78160,0,0.0193
78161,0,0.0354
78162,0,0.0965
78163,0,0.0999
78164,0,0.0251
78165,0,0.0007
78166,0,0.037
78167,0,0.0101
78168,0,0.0049
78169,0,0.0002
78170,1,0.8279
78171,0,0.0129
78172,0,0.1145
78173,1,0.853
78174,0,0.1398
78175,0,0.0438
78176,0,0.0259
78177,0,0.0041
78178,0,0.0329
78179,1,0.9406
78180,0,0.0205
78181,0,0.0079
78182,0,0.0021
78183,0,0.0513
78184,0,0.1091
78185,1,0.9591
78186,0,0.0083
78187,0,0.0054
78188,1,0.6196
78189,0,0.4775
78190,0,0.0067
78191,1,0.9602
78192,0,0.0484
78193,1,0.5481
78194,0,0.0628
78195,0,0.0142
78196,0,0.0
78197,0,0.0488
78198,0,0.0134
78199,0,0.0402
78200,0,0.0029
78201,0,0.0045
78202,0,0.1293
78203,1,0.9968
78204,0,0.0009
78205,0,0.0108
78206,0,0.0935
78207,0,0.0184
78208,0,0.0254
78209,0,0.0221
78210,0,0.1024
78211,0,0.0191
78212,0,0.0238
78213,0,0.1211
78214,0,0.0081
78215,0,0.0015
78216,0,0.0099
78217,0,0.059
78218,0,0.0057
78219,0,0.0131
78220,0,0.0087
78221,0,0.0067
78222,0,0.0023
78223,0,0.0158
78224,0,0.0089
78225,0,0.0438
78226,0,0.0033
78227,0,0.0102
78228,0,0.0025
78229,0,0.0025
78230,0,0.0895
78231,0,0.0411
78232,0,0.003
78233,0,0.0236
78234,0,0.0029
78235,1,0.9315
78236,1,0.5297
78237,0,0.0474
78238,0,0.032
78239,0,0.0676
78240,0,0.0078
78241,1,0.9185
78242,0,0.2
78243,0,0.0063
78244,0,0.0129
78245,0,0.0617
78246,0,0.0007
78247,0,0.0035
78248,0,0.004
78249,0,0.1126
78250,0,0.1969
78251,0,0.0196
78252,0,0.0322
78253,0,0.1675
78254,0,0.0209
78255,1,0.5486
78256,0,0.051
78257,0,0.0103
78258,0,0.1147
78259,0,0.0787
78260,1,0.9765
78261,0,0.1087
78262,1,0.7353
78263,0,0.0003
78264,0,0.3782
78265,0,0.0454
78266,0,0.0091
78267,0,0.0253
78268,0,0.0221
78269,0,0.2182
78270,0,0.0175
78271,0,0.002
78272,0,0.0092
78273,0,0.094
78274,0,0.0015
78275,0,0.0038
78276,0,0.0047
78277,0,0.0051
78278,0,0.2234
78279,0,0.0063
78280,0,0.0318
78281,0,0.0012
78282,1,0.9011
78283,0,0.0155
78284,0,0.0387
78285,1,0.9191
78286,0,0.0029
78287,0,0.1058
78288,0,0.0061
78289,0,0.1043
78290,0,0.0138
78291,1,0.9707
78292,0,0.0184
78293,0,0.0355
78294,0,0.079
78295,0,0.0083
78296,0,0.0174
78297,0,0.0047
78298,0,0.0122
78299,0,0.0219
78300,0,0.0153
78301,0,0.0118
78302,0,0.0174
78303,1,0.9023
78304,0,0.0326
78305,0,0.1874
78306,0,0.0732
78307,0,0.004
78308,0,0.0276
78309,0,0.1082
78310,1,0.8093
78311,0,0.085
78312,0,0.0736
78313,0,0.4287
78314,0,0.0092
78315,0,0.0519
78316,0,0.4994
78317,0,0.1459
78318,0,0.005
78319,0,0.0475
78320,0,0.0709
78321,0,0.0081
78322,0,0.0371
78323,0,0.0088
78324,0,0.0197
78325,0,0.0295
78326,0,0.0633
78327,0,0.0027
78328,0,0.0476
78329,0,0.0285
78330,0,0.0246
78331,0,0.0164
78332,0,0.0102
78333,0,0.0008
78334,0,0.18
78335,0,0.0198
78336,0,0.0136
78337,0,0.0242
78338,1,0.8773
78339,0,0.0097
78340,1,0.8523
78341,0,0.0364
78342,0,0.0025
78343,0,0.189
78344,0,0.1529
78345,0,0.0067
78346,0,0.0138
78347,1,0.8316
78348,0,0.0189
78349,0,0.1144
78350,1,0.8692
78351,0,0.1005
78352,0,0.0574
78353,0,0.04
78354,0,0.0012
78355,0,0.0102
78356,0,0.0079
78357,0,0.0217
78358,0,0.0514
78359,0,0.0145
78360,0,0.0406
78361,0,0.0186
78362,0,0.1673
78363,1,0.8806
78364,0,0.0005
78365,0,0.0111
78366,0,0.0129
78367,0,0.0555
78368,0,0.0744
78369,0,0.1666
78370,0,0.0075
78371,0,0.0227
78372,0,0.0169
78373,1,0.885
78374,0,0.0062
78375,0,0.0663
78376,0,0.0306
78377,0,0.0626
78378,0,0.0293
78379,0,0.0048
78380,0,0.0092
78381,0,0.0389
78382,0,0.0087
78383,0,0.141
78384,0,0.0307
78385,0,0.0054
78386,0,0.0327
78387,0,0.0901
78388,0,0.2802
78389,0,0.005
78390,0,0.0015
78391,0,0.0088
78392,0,0.0384
78393,0,0.0246
78394,0,0.0715
78395,1,0.9597
78396,0,0.0012
78397,0,0.0358
78398,0,0.001
78399,0,0.0076
78400,0,0.0481
78401,0,0.048
78402,0,0.1539
78403,0,0.0202
78404,0,0.0181
78405,0,0.0049
78406,0,0.0005
78407,0,0.002
78408,0,0.0071
78409,0,0.2348
78410,0,0.0685
78411,1,0.9414
78412,0,0.0178
78413,0,0.0148
78414,0,0.0145
78415,0,0.3743
78416,1,0.6712
78417,0,0.0266
78418,0,0.0079
78419,0,0.0167
78420,0,0.0257
78421,0,0.0422
78422,0,0.4147
78423,0,0.0108
78424,0,0.0041
78425,0,0.0584
78426,0,0.0091
78427,0,0.2714
78428,0,0.0012
78429,0,0.0285
78430,0,0.0112
78431,0,0.0173
78432,0,0.01
78433,0,0.0373
78434,1,0.876
78435,1,0.9617
78436,0,0.0029
78437,0,0.0572
78438,0,0.025
78439,0,0.0547
78440,0,0.0023
78441,0,0.0097
78442,0,0.0456
78443,0,0.18
78444,1,0.5653
78445,0,0.0164
78446,0,0.0164
78447,0,0.0593
78448,0,0.026
78449,0,0.0551
78450,0,0.0744
78451,1,0.988
78452,0,0.011
78453,0,0.3518
78454,0,0.0007
78455,0,0.1554
78456,0,0.0059
78457,0,0.032
78458,0,0.038
78459,0,0.0135
78460,0,0.0049
78461,0,0.0203
78462,0,0.0016
78463,0,0.0157
78464,0,0.0109
78465,0,0.0076
78466,0,0.03
78467,0,0.0525
78468,0,0.0412
78469,1,0.9598
78470,1,0.9669
78471,0,0.0857
78472,0,0.0434
78473,0,0.0036
78474,0,0.019
78475,1,0.9379
78476,0,0.0281
78477,1,0.9207
78478,1,0.9544
78479,0,0.01
78480,1,0.5647
78481,0,0.0257
78482,0,0.0018
78483,0,0.0014
78484,0,0.1259
78485,0,0.0115
78486,0,0.0061
78487,0,0.0053
78488,0,0.0201
78489,0,0.0464
78490,0,0.0429
78491,0,0.0153
78492,0,0.2901
78493,0,0.0088
78494,0,0.001
78495,0,0.0195
78496,0,0.0012
78497,0,0.2621
78498,0,0.0198
78499,1,0.9539
78500,0,0.0817
78501,0,0.0718
78502,0,0.0012
78503,0,0.0311
78504,0,0.0914
78505,0,0.0516
78506,0,0.0068
78507,0,0.0116
78508,0,0.0081
78509,0,0.0675
78510,0,0.0067
78511,0,0.0071
78512,0,0.0011
78513,1,0.9189
78514,0,0.0007
78515,0,0.0094
78516,0,0.0154
78517,0,0.0082
78518,0,0.1009
78519,0,0.0576
78520,0,0.0074
78521,0,0.031
78522,0,0.0086
78523,0,0.0217
78524,0,0.0083
78525,0,0.0112
78526,0,0.3913
78527,0,0.1447
78528,0,0.0038
78529,0,0.0096
78530,0,0.0197
78531,1,0.9904
78532,1,0.9524
78533,0,0.0231
78534,0,0.0007
78535,1,0.9959
78536,0,0.041
78537,0,0.0113
78538,0,0.0048
78539,0,0.1512
78540,0,0.1148
78541,0,0.0032
78542,0,0.074
78543,0,0.0171
78544,0,0.0161
78545,0,0.0151
78546,0,0.1019
78547,0,0.0058
78548,0,0.0174
78549,0,0.0213
78550,0,0.0078
78551,0,0.2059
78552,0,0.0229
78553,0,0.0229
78554,0,0.0029
78555,0,0.0307
78556,1,0.9845
78557,0,0.1174
78558,0,0.1018
78559,0,0.1463
78560,0,0.0055
78561,0,0.026
78562,0,0.0083
78563,0,0.0125
78564,0,0.0057
78565,0,0.0273
78566,0,0.03
78567,0,0.0009
78568,0,0.4678
78569,0,0.0286
78570,0,0.0118
78571,0,0.0108
78572,0,0.0012
78573,1,0.93
78574,0,0.0745
78575,0,0.0434
78576,0,0.0549
78577,0,0.0568
78578,0,0.0406
78579,1,0.9974
78580,0,0.0107
78581,0,0.0122
78582,0,0.0223
78583,0,0.0056
78584,0,0.0238
78585,0,0.0122
78586,0,0.2377
78587,0,0.0021
78588,0,0.0289
78589,0,0.0175
78590,0,0.0105
78591,0,0.001
78592,0,0.2085
78593,0,0.0063
78594,1,0.9899
78595,0,0.0009
78596,0,0.0056
78597,1,0.7469
78598,0,0.0701
78599,0,0.0056
78600,0,0.0203
78601,0,0.1966
78602,0,0.0369
78603,0,0.0181
78604,0,0.2078
78605,0,0.0036
78606,0,0.0049
78607,0,0.0334
78608,0,0.0735
78609,0,0.0079
78610,0,0.0081
78611,0,0.058
78612,0,0.0609
78613,0,0.0016
78614,0,0.0118
78615,0,0.0375
78616,0,0.0403
78617,0,0.0325
78618,0,0.0184
78619,0,0.2345
78620,0,0.0097
78621,0,0.0613
78622,1,0.9699
78623,0,0.1466
78624,0,0.3499
78625,0,0.0958
78626,0,0.0002
78627,1,0.8382
78628,0,0.02
78629,0,0.0344
78630,0,0.0093
78631,0,0.0027
78632,0,0.0996
78633,0,0.1091
78634,0,0.0013
78635,0,0.0046
78636,0,0.0114
78637,0,0.044
78638,0,0.2172
78639,1,0.8994
78640,0,0.0261
78641,0,0.0007
78642,0,0.0041
78643,0,0.0462
78644,0,0.0649
78645,0,0.0065
78646,0,0.0301
78647,0,0.0377
78648,0,0.0082
78649,0,0.0037
78650,1,0.6141
78651,0,0.0083
78652,1,0.936
78653,0,0.0302
78654,0,0.0052
78655,1,0.9859
78656,1,0.9674
78657,0,0.0239
78658,0,0.0124
78659,0,0.0413
78660,0,0.099
78661,0,0.0121
78662,0,0.0018
78663,0,0.0296
78664,0,0.0542
78665,0,0.0188
78666,0,0.0112
78667,0,0.0207
78668,0,0.0115
78669,0,0.0398
78670,0,0.0347
78671,0,0.0134
78672,0,0.007
78673,0,0.0578
78674,0,0.0056
78675,0,0.0947
78676,0,0.0151
78677,1,0.9717
78678,0,0.2929
78679,0,0.008
78680,0,0.001
78681,0,0.1825
78682,0,0.067
78683,0,0.0377
78684,1,0.9499
78685,0,1e-04
78686,0,0.0009
78687,1,0.9314
78688,0,0.0799
78689,0,0.0637
78690,0,0.1728
78691,0,0.0074
78692,0,0.0129
78693,1,0.9743
78694,0,0.0192
78695,1,0.8982
78696,0,0.0158
78697,0,0.0288
78698,0,0.0044
78699,0,0.0014
78700,0,0.006
78701,0,0.0309
78702,0,0.0094
78703,0,0.0046
78704,0,0.0186
78705,0,0.0208
78706,0,0.0271
78707,0,0.0024
78708,0,0.021
78709,0,0.0175
78710,0,0.0128
78711,0,0.0232
78712,0,0.0049
78713,1,0.962
78714,0,0.0046
78715,0,0.0094
78716,0,0.0185
78717,0,0.1654
78718,0,0.001
78719,0,0.0411
78720,0,0.0144
78721,1,0.9999
78722,0,0.0093
78723,1,0.9469
78724,1,0.8636
78725,0,0.008
78726,0,0.0289
78727,0,0.0009
78728,0,0.0012
78729,0,0.0377
78730,1,0.957
78731,0,0.0729
78732,0,0.0018
78733,0,0.0054
78734,0,0.0111
78735,1,0.963
78736,0,0.1488
78737,0,0.1963
78738,0,0.0005
78739,0,0.0888
78740,1,0.9908
78741,0,0.057
78742,1,0.9138
78743,0,0.0263
78744,0,0.018
78745,0,0.0094
78746,0,0.0077
78747,0,0.3369
78748,0,0.0002
78749,1,0.5648
78750,1,0.9587
78751,0,0.3791
78752,0,0.0377
78753,0,0.0062
78754,0,0.0457
78755,1,0.9282
78756,0,0.0048
78757,0,0.0056
78758,0,0.0431
78759,0,0.0139
78760,0,0.0336
78761,0,0.0079
78762,0,0.0019
78763,0,0.0022
78764,0,0.016
78765,0,0.3102
78766,0,0.198
78767,1,0.9641
78768,0,0.0113
78769,1,0.627
78770,0,0.0041
78771,0,0.0045
78772,0,0.0188
78773,0,0.0012
78774,0,0.0152
78775,0,0.0153
78776,0,0.0175
78777,0,0.0318
78778,0,0.0067
78779,0,0.0042
78780,0,0.043
78781,0,0.0971
78782,1,0.9522
78783,0,0.019
78784,0,0.1333
78785,0,0.0511
78786,0,0.0852
78787,0,0.402
78788,0,0.01
78789,0,0.0197
78790,0,0.3898
78791,0,0.0766
78792,0,0.0804
78793,0,0.0268
78794,0,0.0039
78795,0,0.2373
78796,1,0.9306
78797,0,0.0112
78798,0,0.004
78799,0,0.0008
78800,0,0.005
78801,0,0.1221
78802,0,0.0707
78803,0,0.0031
78804,0,0.0137
78805,0,0.0038
78806,1,0.9732
78807,0,0.1
78808,0,0.1243
78809,0,0.0727
78810,0,0.0053
78811,0,0.0823
78812,0,0.0852
78813,0,0.2783
78814,0,0.0086
78815,0,0.0341
78816,0,0.3223
78817,0,0.0035
78818,1,0.9071
78819,0,0.1411
78820,0,0.0054
78821,0,0.0113
78822,0,0.0237
78823,1,0.8845
78824,0,0.017
78825,1,0.9712
78826,0,0.0069
78827,0,0.0109
78828,0,0.0061
78829,0,0.0015
78830,0,0.0044
78831,0,0.0639
78832,0,0.0945
78833,0,0.0082
78834,0,0.0095
78835,0,0.1438
78836,0,0.0086
78837,0,0.0175
78838,0,0.2002
78839,0,0.0208
78840,0,0.0187
78841,0,0.0157
78842,0,0.0687
78843,0,0.005
78844,0,0.0089
78845,0,0.0047
78846,0,0.0184
78847,0,0.0039
78848,0,0.0962
78849,0,0.0008
78850,0,0.0006
78851,0,0.0067
78852,0,0.0259
78853,0,0.0156
78854,1,0.9162
78855,0,0.3008
78856,0,0.0139
78857,0,0.0291
78858,0,0.0067
78859,0,0.3317
78860,0,0.0168
78861,0,0.0005
78862,0,0.0331
78863,0,0.0076
78864,0,0.0028
78865,0,0.0156
78866,0,0.0162
78867,0,0.0159
78868,0,0.0096
78869,1,0.9915
78870,0,0.013
78871,0,0.0132
78872,0,0.0224
78873,0,0.0059
78874,0,0.0087
78875,0,0.0175
78876,0,0.016
78877,0,0.0116
78878,0,0.0011
78879,0,0.008
78880,1,0.8996
78881,1,0.9995
78882,0,0.3585
78883,1,0.9961
78884,0,0.0546
78885,0,0.0299
78886,0,0.0656
78887,0,0.3435
78888,0,0.0016
78889,0,0.0306
78890,0,0.0394
78891,0,0.0353
78892,0,0.028
78893,0,0.0003
78894,0,0.0098
78895,1,0.8842
78896,0,0.0131
78897,0,0.0565
78898,0,0.0566
78899,0,0.0177
78900,1,0.8769
78901,0,0.0114
78902,0,0.0723
78903,0,0.0014
78904,0,0.0364
78905,0,0.0218
78906,0,0.0099
